,R_mean,R_std,R_sum,G_mean,G_std,G_sum,B_mean,B_std,B_sum,total_mean,total_std,total_sum,class
393,230.08211096938774,0.2745337103052342,11544600,230.08211096938774,0.2745337103052342,11544600,230.08211096938774,0.2745337103052342,11544600,230.08211096938774,0.2745337103052342,34633800,whiteSpace
394,236.66208944515307,7.38546921889182,11874757,238.58854830994898,7.1206442835695505,11971419,229.13683832908163,7.452539656923718,11497170,234.79582536139455,8.380153164094619,35343346,whiteSpace
395,230.0481505102041,0.21630689130083097,11542896,230.0481505102041,0.21630689130083097,11542896,230.0481505102041,0.21630689130083097,11542896,230.0481505102041,0.21630689130083097,34628688,whiteSpace
396,230.01371173469389,0.1318715789383168,11541168,230.02917729591837,0.17931121530318248,11541944,230.01642219387756,0.17555874450661213,11541304,230.01977040816325,0.16380873566273943,34624416,whiteSpace
397,236.13097895408163,7.477036494706945,11848108,237.97893415178572,7.258781316319651,11940831,228.78268494897958,7.643076698964434,11479400,234.29753268494898,8.452620696177302,35268339,whiteSpace
398,230.0443040497449,0.20576977650058226,11542703,230.0443040497449,0.20576977650058226,11542703,230.0443040497449,0.20576977650058226,11542703,230.0443040497449,0.20576977650058229,34628109,whiteSpace
399,234.88797433035714,7.92863088141186,11785739,236.86252391581633,7.595593085376841,11884814,227.5997688137755,8.023816287556121,11420046,233.11675568664967,8.80422226462338,35090599,whiteSpace
400,233.61182637117346,7.175642590364221,11721707,235.91260762117346,7.006354430081964,11837151,226.8883729272959,7.144882214004418,11384351,232.13760230654762,8.074787956570942,34943209,whiteSpace
401,235.59321189413265,5.94058400030931,11821125,237.75823102678572,5.73881124379494,11929757,228.33946508290816,5.848853037709261,11457161,233.89696933460885,7.097088811553713,35208043,whiteSpace
402,236.69802295918367,7.292050219944125,11876560,238.39937420280611,7.077347389300391,11961927,229.43014588647958,7.436459101901446,11511887,234.8425143494898,8.245234240647665,35350374,whiteSpace
403,230.09183673469389,0.28879534077724295,11545088,230.09183673469389,0.28879534077724295,11545088,230.09183673469389,0.28879534077724295,11545088,230.09183673469389,0.288795340777243,34635264,whiteSpace
404,230.16326530612244,0.3696075566586701,11548672,230.16326530612244,0.3696075566586701,11548672,230.16326530612244,0.3696075566586701,11548672,230.16326530612244,0.3696075566586701,34646016,whiteSpace
405,234.7419284119898,12.933499725858358,11778411,237.0167610012755,12.985704665885544,11892553,227.58286830357142,13.045768378152589,11419198,233.11385257227892,13.596214246748472,35090162,whiteSpace
406,237.54304846938774,5.47938473127823,11918960,239.11896125637756,5.315996973790375,11998033,229.2372448979592,5.3874252680762655,11502208,235.2997515412415,6.920514495172602,35419201,whiteSpace
407,230.05018335459184,0.21832312180286065,11542998,230.05018335459184,0.21832312180286065,11542998,230.05018335459184,0.21832312180286065,11542998,230.05018335459184,0.2183231218028606,34628994,whiteSpace
408,233.43341438137756,7.8580376132278005,11712755,235.71540178571428,7.616293772791737,11827256,227.02985491071428,7.935969839534429,11391450,232.05955702593536,8.627222256070882,34931461,whiteSpace
409,230.12866709183675,0.33955948937589137,11546936,230.12866709183675,0.33955948937589137,11546936,230.12866709183675,0.33955948937589137,11546936,230.12866709183675,0.3395594893758913,34640808,whiteSpace
410,230.0497448979592,0.21741743970117502,11542976,230.0497448979592,0.21741743970117502,11542976,230.0497448979592,0.21741743970117502,11542976,230.0497448979592,0.21741743970117502,34628928,whiteSpace
411,230.11352040816325,0.3261492311995819,11546176,230.11352040816325,0.3261492311995819,11546176,230.11352040816325,0.3261492311995819,11546176,230.11352040816325,0.32614923119958183,34638528,whiteSpace
412,230.0969387755102,0.2958743809673057,11545344,230.0969387755102,0.2958743809673057,11545344,230.0969387755102,0.2958743809673057,11545344,230.0969387755102,0.2958743809673056,34636032,whiteSpace
413,230.0947863520408,0.2975772477612524,11545236,230.0947863520408,0.2975772477612524,11545236,230.0947863520408,0.2975772477612524,11545236,230.0947863520408,0.2975772477612524,34635708,whiteSpace
414,237.71061862244898,6.6836845734220685,11927368,239.55008370535714,6.513966762829975,12019665,229.77433434311226,6.756150040686693,11529157,235.6783455569728,7.889376915663879,35476190,whiteSpace
415,234.21195392219389,5.189479871052638,11751819,236.2223573022959,5.013236146693434,11852693,226.67133689413265,5.085997168881659,11373461,232.36854937287416,6.548251957932513,34977973,whiteSpace
416,237.93895487882654,4.885474950233026,11938825,239.61961894132654,4.73199976012196,12023154,229.8654934630102,4.792366976524282,11533731,235.80802242772108,6.41896305350951,35495710,whiteSpace
417,230.04591836734693,0.2093080764976124,11542784,230.04591836734693,0.2093080764976124,11542784,230.04591836734693,0.2093080764976124,11542784,230.04591836734693,0.20930807649761238,34628352,whiteSpace
418,234.33844866071428,5.56505484932534,11758166,236.03322305484693,5.393277717545762,11843203,226.9666972257653,5.439752478610088,11388281,232.44612298044217,6.73598488389406,34989650,whiteSpace
419,231.35319674744898,9.792201487191464,11608378,233.47156010841837,9.485311273125255,11714669,224.70495854591837,9.833793156714599,11274796,229.8432384672619,10.398853145941153,34597843,whiteSpace
420,235.78712930484693,7.257887005896367,11830855,237.80759725765307,6.955263363464071,11932234,228.84952965561226,7.0965349946690095,11482754,234.1480854060374,8.073962391762185,35245843,whiteSpace
421,238.2355508609694,4.983700762036083,11953707,240.0117785395408,4.833953718804835,12042831,230.3622448979592,4.8892628806963945,11558656,236.20319143282313,6.451401666185731,35555194,whiteSpace
422,234.75821109693877,5.831410935292968,11779228,237.12703284438774,5.629282476689647,11898086,227.95157047193877,5.71881502320081,11437698,233.2789381377551,6.922811268407712,35115012,whiteSpace
423,230.07302295918367,0.2601741851447469,11544144,230.07302295918367,0.2601741851447469,11544144,230.07302295918367,0.2601741851447469,11544144,230.07302295918367,0.2601741851447469,34632432,whiteSpace
424,238.12137276785714,7.370389480902776,11947978,239.55646125637756,7.094692586140318,12019985,230.06022799744898,7.56166980678836,11543502,235.91268734056123,8.45069650557566,35511465,whiteSpace
425,218.1964485012755,9.936006384756817,10948225,220.7365872130102,9.800683725671393,11075679,211.9655612244898,9.891431218346108,10635584,216.96619897959184,10.541248426853036,32659488,whiteSpace
426,232.8195352359694,8.321094331933342,11681953,235.18650350765307,8.05437899342304,11800718,226.5811543367347,8.229362546087982,11368936,231.52906436011904,8.969578763138264,34851607,whiteSpace
427,234.89708227040816,7.970514926655473,11786196,236.8098692602041,7.517372196489952,11882172,227.7831433354592,7.52063671076183,11429247,233.16336495535714,8.59940935035364,35097615,whiteSpace
428,235.00821109693877,6.350286947263165,11791772,236.45071348852042,6.121859413325404,11864151,228.12697305484693,6.1594008283278745,11446499,233.19529921343536,7.195225898763591,35102422,whiteSpace
429,230.09715800382654,0.2961727977363459,11545355,230.09715800382654,0.2961727977363459,11545355,230.09715800382654,0.2961727977363459,11545355,230.09715800382654,0.29617279773634597,34636065,whiteSpace
430,230.09948979591837,0.2993185200192079,11545472,230.09948979591837,0.2993185200192079,11545472,230.09948979591837,0.2993185200192079,11545472,230.09948979591837,0.2993185200192079,34636416,whiteSpace
431,235.63277264030611,5.585471707371123,11823110,237.34402901785714,5.361477731082417,11908974,228.53679049744898,5.450445102598532,11467062,233.83786405187075,6.6649971220327755,35199146,whiteSpace
432,230.07142857142858,0.2575393768188564,11544064,230.07142857142858,0.2575393768188564,11544064,230.07142857142858,0.2575393768188564,11544064,230.07142857142858,0.25753937681885636,34632192,whiteSpace
433,234.20274633290816,6.978223320916587,11751357,236.22540656887756,6.785779857099179,11852846,227.22024473852042,6.815300683718277,11401003,232.54946588010205,7.870561322082747,35005206,whiteSpace
434,236.34823421556123,6.400926894275341,11859009,238.4794921875,6.1974334326046,11965947,229.1375358737245,6.408596610000847,11497205,234.65508742559524,7.4919145245600225,35322161,whiteSpace
435,234.4832389987245,6.28817091299856,11765431,236.5751953125,6.042239261654578,11870397,227.3060227997449,6.060083313932375,11405307,232.78815237032313,7.303951351842549,35041135,whiteSpace
436,230.0360331632653,0.21330000411941089,11542288,230.04320790816325,0.22738624682153363,11542648,230.00402582908163,0.07849869585684775,11540682,230.0277556335034,0.18639906666537473,34625618,whiteSpace
437,235.2825852997449,5.583260357354916,11805539,237.20822704081633,5.4377976913099415,11902160,228.0767897002551,5.504660032445425,11443981,233.52253401360545,6.767125602732877,35151680,whiteSpace
438,239.3986965880102,5.44426383128496,12012069,241.22997050382654,5.205038144086975,12103955,231.4127272002551,5.282210002882046,11611365,237.3471314306973,6.81020522679982,35727389,whiteSpace
439,226.6757214604592,8.172533963318807,11373681,230.6673509247449,7.957559863055351,11573965,223.0437460140306,8.011644230098764,11191443,226.79560613307822,8.629035250146462,34139089,whiteSpace
440,235.72335379464286,5.72173216340695,11827655,237.62569754464286,5.550163360550873,11923107,228.5236965880102,5.678448281664014,11466405,233.95758264243196,6.877195152975789,35217167,whiteSpace
441,230.04241071428572,0.201524305232619,11542608,230.04241071428572,0.201524305232619,11542608,230.04241071428572,0.201524305232619,11542608,230.04241071428572,0.201524305232619,34627824,whiteSpace
442,238.10249920280611,6.967455560947717,11947031,239.94903938137756,6.808649992337376,12039683,230.11716757015307,7.093574645880445,11546359,236.05623538477892,8.161609278490795,35533073,whiteSpace
443,231.63899075255102,10.0241245579022,11622718,233.90128746811226,9.54999732546588,11736231,225.63374920280611,9.55795377740198,11321399,230.3913424744898,10.3207079263403,34680348,whiteSpace
444,234.57615194515307,7.792588175509222,11770093,235.90314094387756,7.599406677080471,11836676,227.21440529336735,7.9341315213277825,11400710,232.5645660607993,8.66492230340024,35007479,whiteSpace
445,230.07667012117346,0.2660673104549202,11544327,230.07667012117346,0.2660673104549202,11544327,230.07667012117346,0.2660673104549202,11544327,230.07667012117346,0.26606731045492027,34632981,whiteSpace
446,230.10012755102042,0.3001699927492149,11545504,230.10012755102042,0.3001699927492149,11545504,230.10012755102042,0.3001699927492149,11545504,230.10012755102042,0.3001699927492149,34636512,whiteSpace
447,233.29705436862244,6.64239420405258,11705913,235.5361328125,6.3132553018704645,11818261,226.21440529336735,6.39885777436916,11350534,231.68253082482994,7.578067156073934,34874708,whiteSpace
448,234.96018016581633,7.496069388774079,11789362,236.58482142857142,7.552306177805315,11870880,228.06495137117346,6.990543054234569,11443387,233.20331765518708,8.226380710800553,35103629,whiteSpace
449,235.83103475765307,5.871235890950453,11833058,237.29920679209184,5.678801321348708,11906725,228.42303093112244,5.763741665083878,11461354,233.85109082695578,6.957356519705019,35201137,whiteSpace
450,238.0800183354592,4.852873087143214,11945903,239.85353555484693,4.669311294891562,12034891,230.15770487882654,4.739913349980879,11548393,236.03041958971087,6.354144907348182,35529187,whiteSpace
451,233.0275031887755,7.715293271874748,11692388,235.36417809311226,7.505270753312484,11809633,226.47530691964286,7.662888112103635,11363625,231.6223294005102,8.505732949062297,34865646,whiteSpace
452,234.87751116071428,7.528889385198627,11785214,235.86228475765307,7.453651948485936,11834626,228.83276865433675,7.337566276496359,11481913,233.19085485756804,8.063399699806274,35101753,whiteSpace
453,233.3205715880102,7.199967843683252,11707093,235.97775829081633,6.962240969075591,11840420,227.44642857142858,7.046996257271604,11412352,232.2482528167517,7.918103460273635,34959865,whiteSpace
454,235.59650031887756,5.401967871515445,11821290,237.8229432397959,5.218673674557855,11933004,228.53164859693877,5.269210899804442,11466804,233.9836973852041,6.61428185412742,35221098,whiteSpace
455,230.08705357142858,0.28191354548886444,11544848,230.08705357142858,0.28191354548886444,11544848,230.08705357142858,0.28191354548886444,11544848,230.08705357142858,0.28191354548886444,34634544,whiteSpace
456,238.1631457270408,5.17720981383237,11950074,239.75,4.97537382581778,12029696,230.1112284757653,5.045737542961826,11546061,236.0081247342687,6.593846752406388,35525831,whiteSpace
457,230.04432397959184,0.20581390726814155,11542704,230.04432397959184,0.20581390726814155,11542704,230.04432397959184,0.20581390726814155,11542704,230.04432397959184,0.20581390726814158,34628112,whiteSpace
458,236.00017936862244,7.024548958737084,11841545,237.71671715561226,6.837043613353063,11927674,228.79842952806123,7.081788773148732,11480190,234.1717753507653,7.97963459177425,35249409,whiteSpace
459,236.79705436862244,6.35999259686553,11881529,238.27766262755102,6.193481062734037,11955820,229.29444355867346,6.117648211213511,11505078,234.78972018494898,7.362688171900533,35342427,whiteSpace
460,226.49396125637756,9.873040293167765,11364561,229.5801379145408,9.649755474662324,11519413,221.17751514668367,9.880695642338369,11097803,225.75053810586735,10.397979024604437,33981777,whiteSpace
461,230.1173469387755,0.32183324056959506,11546368,230.1173469387755,0.32183324056959506,11546368,230.1173469387755,0.32183324056959506,11546368,230.1173469387755,0.321833240569595,34639104,whiteSpace
462,230.0701530612245,0.2554047948362027,11544000,230.0701530612245,0.2554047948362027,11544000,230.0701530612245,0.2554047948362027,11544000,230.0701530612245,0.25540479483620265,34632000,whiteSpace
463,230.08641581632654,0.2809770862813371,11544816,230.08641581632654,0.2809770862813371,11544816,230.08641581632654,0.2809770862813371,11544816,230.08641581632654,0.28097708628133705,34634448,whiteSpace
464,230.09948979591837,0.2993185200192079,11545472,230.09948979591837,0.2993185200192079,11545472,230.09948979591837,0.2993185200192079,11545472,230.09948979591837,0.2993185200192079,34636416,whiteSpace
465,216.95402184311226,12.277221525050388,10885885,219.5931321747449,12.06520337667278,11018305,211.30707908163265,12.348200183913905,10602544,215.95141103316325,12.709766969577972,32506734,whiteSpace
466,230.05959024234693,0.23873809502681617,11543470,230.05959024234693,0.23873809502681617,11543470,230.05959024234693,0.23873809502681617,11543470,230.05959024234693,0.23873809502681617,34630410,whiteSpace
467,234.92606026785714,6.157241651319635,11787650,236.8661112882653,5.9833663055201045,11884994,227.45479910714286,6.055295471245052,11412772,233.08232355442178,7.297587419388128,35085416,whiteSpace
468,230.1173469387755,0.32183324056959506,11546368,230.1173469387755,0.32183324056959506,11546368,230.1173469387755,0.32183324056959506,11546368,230.1173469387755,0.32183324056959506,34639104,whiteSpace
469,230.05102040816325,0.22003937400865126,11543040,230.05102040816325,0.22003937400865126,11543040,230.05102040816325,0.22003937400865126,11543040,230.05102040816325,0.22003937400865128,34629120,whiteSpace
470,234.58231026785714,6.534390812088867,11770402,236.2928093112245,6.276617500539328,11856228,227.2931281887755,6.3569808845855444,11404660,232.72274925595238,7.487533581194603,35031290,whiteSpace
471,234.54906728316325,9.29074940361673,11768734,236.8634805484694,8.719725826998648,11884862,227.7399752869898,9.193734931418525,11427081,233.0508410395408,9.86344432592318,35080677,whiteSpace
472,230.04464285714286,0.20651845546822106,11542720,230.04464285714286,0.20651845546822106,11542720,230.04464285714286,0.20651845546822106,11542720,230.04464285714286,0.206518455468221,34628160,whiteSpace
473,236.8191366390306,7.560143186948172,11882637,238.6095742984694,7.270784609862466,11972474,229.6736288265306,7.688587925009221,11524104,235.03411325467687,8.442738133913972,35379215,whiteSpace
474,238.3056640625,7.2435495229448925,11957225,239.8362364477041,6.9761879675714304,12034023,230.17191485969389,7.407033108974538,11549106,236.1046051232993,8.365940757752659,35540354,whiteSpace
475,230.10554846938774,0.3072588322532929,11545776,230.10554846938774,0.3072588322532929,11545776,230.10554846938774,0.3072588322532929,11545776,230.10554846938774,0.307258832253293,34637328,whiteSpace
476,230.07667012117346,0.26606731045492027,11544327,230.07667012117346,0.26606731045492027,11544327,230.07667012117346,0.26606731045492027,11544327,230.07667012117346,0.2660673104549202,34632981,whiteSpace
477,236.35518973214286,6.841024886972733,11859358,238.30412946428572,6.607105128353608,11957148,229.00454400510205,6.854716954812143,11490532,234.55462106717687,7.864367326621643,35307038,whiteSpace
478,237.04783163265307,7.508781535317286,11894112,238.9940808354592,7.203920409633777,11991767,229.90864158163265,7.574872359779037,11535896,235.31685134991497,8.394919157973519,35421775,whiteSpace
479,235.7795958227041,6.685099867021351,11830477,237.42374840561226,6.4454303079831385,11912974,228.45021524234693,6.524742018189366,11462718,233.88451982355443,7.625735128956051,35206169,whiteSpace
480,237.17924904336735,7.290934199565283,11900706,238.90921954719389,7.035781554243364,11987509,230.10989317602042,7.2647907945331465,11545994,235.39945392219389,8.142536606672378,35434209,whiteSpace
481,237.43361367984693,4.954960704797604,11913469,239.20326450892858,4.760766499807099,12002263,229.525390625,4.833862217586584,11516666,235.38742293792518,6.421155749434518,35432398,whiteSpace
482,236.4972297512755,10.406606806309643,11866485,238.46456473214286,9.977031374916969,11965198,229.1032565369898,10.274405935558528,11495485,234.68835034013605,10.986767044255776,35327168,whiteSpace
483,230.08545918367346,0.27956378806872256,11544768,230.08545918367346,0.27956378806872256,11544768,230.08545918367346,0.27956378806872256,11544768,230.08545918367346,0.2795637880687225,34634304,whiteSpace
484,144.31752232142858,56.201015596385716,7241276,127.41499920280613,66.47954635478453,6393175,162.1584024234694,51.37477907742156,8136460,144.63030798256804,60.05872389819408,21770911,cellSpace
485,206.06375558035714,33.00795921607244,10339455,204.39060507015307,37.80493407904929,10255503,207.08446269132654,29.381665157565948,10390670,205.84627444727892,33.59424574372291,30985628,cellSpace
486,115.38187579719387,47.43446234784193,5789401,98.01185825892857,51.21980661279236,4917843,147.2493821747449,51.40074126104852,7388385,120.21437207695578,54.04544205569698,18095629,cellSpace
487,190.68313536352042,49.46269360856886,9567717,180.2628547512755,61.9974348163045,9044869,185.21719547193877,52.37904917051351,9293458,185.38772852891157,55.03980232864334,27906044,cellSpace
488,144.09490593112244,58.514517357564586,7230106,128.2069714604592,66.05296037760088,6432913,161.4407884247449,55.26210124698212,8100453,144.58088860544217,61.626400495817734,21763472,cellSpace
489,173.03366151147958,37.80824634156322,8682137,156.3059630102041,48.21711318922156,7842808,165.09448740433675,44.06867833620682,8283781,164.8113706420068,44.10755826103976,24808726,cellSpace
490,178.3533561862245,52.6001161754997,8949058,172.1863639987245,59.142833943637875,8639623,183.97508769132654,50.642503914387106,9231134,178.17160262542518,54.46358656926985,26819815,cellSpace
491,118.65001195790816,47.78966309273457,5953383,85.06531010841837,57.0314327608853,4268237,118.9439772002551,53.27950961456583,5968133,107.55309975552721,55.17770261813446,16189753,cellSpace
492,159.9436583227041,49.27969273719437,8025333,147.16169084821428,58.71786416236772,7383985,167.38562260841837,50.53973623968659,8398741,158.16365725977892,53.66500082560441,23808059,cellSpace
493,191.7086854272959,36.3429893621189,9619175,176.83703364158163,46.20066237883186,8872975,181.67111766581633,42.02508721788054,9115530,183.40561224489795,42.17628779410467,27607680,cellSpace
494,219.87553810586735,30.57180919878907,11032475,219.0728834502551,35.3037330144633,10992201,221.6524035395408,20.448943510592443,11121631,220.20027503188774,29.454108463819136,33146307,cellSpace
495,162.09440768494898,27.952384759650162,8133249,163.3746412627551,28.014946063067622,8197486,182.29514110331633,20.553281623892104,9146841,169.2547300170068,27.35268654164169,25477576,cellSpace
496,191.08189174107142,26.16854256763104,9587725,187.0919563137755,29.758323721393907,9387526,195.20051419005102,25.288249605989797,9794381,191.124787414966,27.34180641697953,28769632,cellSpace
497,138.50695551658163,56.21631743322789,6949725,119.87141262755102,65.061933362581,6014668,153.84458705357142,53.54150058556294,7719306,137.40765173256804,60.10802164184338,20683699,cellSpace
498,190.84689891581633,28.499651707178298,9575934,180.02505181760205,36.89321300636772,9032937,184.8918606505102,32.41433815948301,9277134,185.25460379464286,33.07961201340636,27886005,cellSpace
499,173.25245137117346,39.8667991051213,8693115,161.42781409438774,51.40210414215501,8099802,174.2228555484694,47.818433261404905,8741806,169.63437367134352,46.97386795859065,25534723,cellSpace
500,159.70473931760205,37.087671677867526,8013345,155.3639588647959,38.748579781621615,7795542,195.0624003507653,21.92768238172298,9787451,170.04369951105443,37.88621277475433,25596338,cellSpace
501,210.08928571428572,29.513135911429856,10541440,212.68325494260205,31.536627154090432,10671595,213.7852160395408,25.071210075351793,10726887,212.18591889880952,28.875310003647975,31939922,cellSpace
502,180.73511240433675,42.22529542300904,9068565,168.12266820790816,52.01280334607678,8435723,174.7581114477041,48.70500957357669,8768663,174.53863068664967,48.097450989461535,26272951,cellSpace
503,187.56632653061226,49.027082315886226,9411328,177.4977877869898,59.49052398563745,8906129,183.55636160714286,49.034773502725876,9210124,182.87349197491497,52.91053285051367,27527581,cellSpace
504,224.96743463010205,30.290698946796507,11287966,228.6663145727041,27.099307206459155,11473561,223.4524075255102,17.745173709903135,11211948,225.69538557610545,25.698102173560176,33973475,cellSpace
505,208.01879384566325,34.535744662407794,10437551,208.03487723214286,38.31862761990656,10438358,213.20294563137756,28.35506680558205,10697671,209.7522055697279,34.0729914321514,31573580,cellSpace
506,202.0988321109694,16.289536193169717,10140511,191.16276705994898,20.365173894302128,9591783,199.3913026147959,17.014088763355133,10004658,197.55096726190476,18.569217577286384,29736952,cellSpace
507,216.4787149234694,16.560312997898748,10862036,210.0853196747449,21.313585533687803,10541241,209.70782844387756,16.784691247431063,10522300,212.0906210140306,18.611762026682307,31925577,cellSpace
508,223.24754862882654,27.248735503597015,11201669,223.9400709502551,29.632661755646552,11236417,218.04175302933675,24.30661420455095,10940463,221.74312420280611,27.277522735682012,33378549,cellSpace
509,140.7727200255102,55.417606326358936,7063412,131.68480947066325,59.55236770940588,6607417,166.8562858737245,53.33549584597849,8372181,146.43793845663265,58.106021299775854,22043010,cellSpace
510,178.41481983418367,55.07961898935777,8952142,149.10891661352042,68.69709318783649,7481689,184.17494419642858,63.702418583342826,9241162,170.56622688137756,64.59687024428099,25674993,cellSpace
511,171.29268973214286,52.69550642562267,8594782,160.72580516581633,60.3359492369011,8064578,183.8603515625,48.73419429217566,9225377,171.95961548681973,54.95615120109184,25884737,cellSpace
512,176.916015625,75.5522931308262,8876938,168.60851801658163,85.57947768562664,8460101,181.7707669005102,73.80684684337632,9120530,175.7651001806973,78.67243470367856,26457569,cellSpace
513,199.2034239477041,35.43691528841019,9995231,194.50338807397958,42.7228610188474,9759402,197.63532366071428,38.291445995452655,9916550,197.114045227466,38.981642776358974,29671183,cellSpace
514,133.11935985331633,59.20224534989394,6679397,124.44188456632654,62.01847294504803,6243996,173.36563297193877,54.89067289923536,8698794,143.64229246386054,62.5221229042234,21622187,cellSpace
515,189.92839205994898,47.26822769918557,9529847,194.07132892219389,46.54193357297959,9737723,203.06658561862244,31.89620035064049,10189069,195.68876886692178,42.848705777019234,29456639,cellSpace
516,193.6604551977041,35.94070809083839,9717107,179.09367028061226,47.530671939134976,8986204,188.45228794642858,40.03317685458085,9455782,187.06880447491497,41.88285716659029,28159093,cellSpace
517,159.67139668367346,55.22312442042153,8011672,145.25392617984693,62.50528959225587,7288261,159.4326171875,52.324315455977846,7999691,154.7859800170068,57.24408927000666,23299624,cellSpace
518,190.8631218112245,41.938026529730465,9576748,180.03111049107142,51.064716958102,9033241,185.0341796875,42.96436744390437,9284275,185.3094706632653,45.7206013717239,27894264,cellSpace
519,208.66505899234693,53.947446913530854,10469978,204.7550422512755,66.19770393107288,10273789,200.70950255102042,60.129766021017744,10070800,204.70986793154762,60.38680953155488,30814567,cellSpace
520,202.8496691645408,35.40440762632214,10178185,197.1579440369898,43.7230805696932,9892597,202.52375637755102,33.7227018056954,10161832,200.84378985969389,37.95976716501298,30232614,cellSpace
521,191.43849649234693,45.22317158195333,9605618,187.29956552933675,51.533738157613406,9397943,194.88052056760205,39.91110746071185,9778325,191.20619419642858,45.90778547388911,28781886,cellSpace
522,197.2647480867347,35.37065068408222,9897956,190.73608896683675,44.321352867838456,9570374,195.0407166772959,37.75922779451613,9786363,194.34718457695578,39.426123778539676,29254693,cellSpace
523,206.36856265943877,32.94950538851767,10354749,203.72534677933675,38.245909604585215,10222123,204.68676259566325,32.602493607690405,10270363,204.92689067814626,34.7127348562837,30847235,cellSpace
524,165.32077088647958,27.99032530354615,8295135,160.3365553252551,26.57913179423354,8045047,194.55526546556123,15.233695039027527,9762005,173.4041972257653,28.316348375586823,26102187,cellSpace
525,189.47893415178572,60.691694807990515,9507295,184.81534996811226,68.28553453164595,9273295,187.7063536352041,57.96903336446452,9418354,187.33354591836735,62.497700921071164,28198944,cellSpace
526,163.04743303571428,62.760145633118846,8181068,155.68429129464286,67.85809002193734,7811615,171.18401227678572,59.93967325153787,8589329,163.30524553571428,63.91802319379263,24582012,cellSpace
527,158.8848254145408,30.77232479834293,7972205,155.2667610012755,33.26433692962996,7790665,182.73054846938774,24.552819394045773,9168688,165.62737829506804,32.15387931559821,24931558,cellSpace
528,144.44435586734693,50.607852239139355,7247640,138.37649473852042,55.43840784772036,6943179,157.3997130102041,47.48429422724395,7897688,146.7401878720238,51.89148181479251,22088507,cellSpace
529,179.02915736607142,52.408052823709724,8982967,163.73712531887756,65.47086562064314,8215674,169.1804647640306,60.26973689058651,8488799,170.64891581632654,59.96008971406249,25687440,cellSpace
530,216.95551658163265,26.44978513089262,10885960,217.92416693239795,28.91543133807676,10934563,217.2629942602041,22.299177091152245,10901388,217.38089259141157,26.034826634438215,32721911,cellSpace
531,137.6037149234694,17.88019843526765,6904404,123.65521364795919,19.452112221663786,6204524,171.41037547831633,17.66763672387588,8600687,144.22310134991497,27.179855954311183,21709615,cellSpace
532,191.31935586734693,38.904982573400844,9599640,184.06786112882654,48.11471984954399,9235789,189.26791693239795,42.422255805662424,9496707,188.21837797619048,43.421254814050364,28332136,cellSpace
533,163.2634127869898,65.74453997629554,8191905,149.5713887117347,75.37472928220785,7504894,172.69385762117346,59.28385094609006,8665087,161.8428863732993,67.79533037319271,24361886,cellSpace
534,106.89112324617346,52.154677790812265,5363369,83.96735491071429,58.21280271160712,4213146,100.6225286989796,58.62892850329918,5048836,97.16033561862245,57.23321244751255,14625351,cellSpace
535,131.09038185586735,70.1719302221408,6577591,125.07089046556122,73.1935969302581,6275557,170.38030133928572,43.944070538537154,8549002,142.18052455357142,66.89155904056247,21402150,cellSpace
536,135.69975685586735,54.663542827754014,6808871,105.30532525510205,67.47501226613544,5283800,132.72277582908163,59.71306480039354,6659498,124.57595264668367,62.36477940517257,18752169,cellSpace
537,164.50442442602042,49.10435524104496,8254174,146.03380102040816,58.2348281899672,7327392,158.01163903061226,50.22581128261894,7928392,156.1832881590136,53.231448417301465,23509958,cellSpace
538,175.76034359056123,43.24245390894109,8818951,163.51743861607142,50.9440040492818,8204651,186.49860491071428,41.84697649308011,9357754,175.25879570578232,46.47872322473527,26381356,cellSpace
539,207.70222815688774,40.775763713109754,10421667,208.70920360331633,40.44519914703952,10472193,221.51823580994898,26.52134766673495,11114899,212.64322252338437,37.0608270888134,32008759,cellSpace
540,148.46187420280611,57.408883598295745,7449223,133.36495535714286,67.64407705236184,6691720,150.59877232142858,63.72837338318612,7556444,144.14186729379253,63.53293781825681,21697387,cellSpace
541,187.29380580357142,34.0746961159551,9397654,190.25631776147958,35.8933081487272,9546301,196.2395567602041,30.012906625138005,9846516,191.26322677508503,33.62401462286041,28790471,cellSpace
542,187.37482063137756,55.34855667649871,9401719,188.95450015943877,56.029944262821346,9480981,194.92456552933675,41.3845458327099,9780535,190.41796210671768,51.46911669265027,28663235,cellSpace
543,170.39506935586735,41.835504223889366,8549743,160.70972177933675,47.654246800010306,8063771,196.26520647321428,37.006008064118674,9847803,175.78999920280611,44.967897558789424,26461317,cellSpace
544,137.65945870535714,46.40621374691483,6907201,125.09877232142857,50.256004867861506,6276956,174.84640066964286,35.93970024596683,8773093,145.8682105654762,49.36042080844515,21957250,cellSpace
545,168.9439772002551,46.846635874177736,8476933,147.8211296237245,59.281469639890645,7417073,155.09460698341837,54.93823676919591,7782027,157.28657126913265,54.642487134453496,23676033,cellSpace
546,153.23371731505102,58.61042164131754,7688655,129.9940409757653,75.764815993437,6522581,138.11609135841837,75.79044150126018,6930113,140.44794988307822,71.17555178311873,21141349,cellSpace
547,198.0909797512755,48.92959129489662,9939413,194.01761798469389,56.19637296744249,9735028,198.32409917091837,42.30338804649226,9951110,196.8108989689626,49.50907216363196,29625551,cellSpace
